OBJECTID,Site_Name,State,latitude,longitude,Operational_Status,Reporting_Component,Is_Joint_Base,date,daily_weather_code,daily_temperature_2m_max,daily_temperature_2m_min,daily_temperature_2m_mean,daily_apparent_temperature_max,daily_apparent_temperature_min,daily_apparent_temperature_mean,daily_sunrise,daily_sunset,daily_daylight_duration,daily_sunshine_duration,daily_uv_index_max,daily_uv_index_clear_sky_max,daily_precipitation_sum,daily_rain_sum,daily_showers_sum,daily_snowfall_sum,daily_precipitation_hours,daily_precipitation_probability_max,daily_precipitation_probability_mean,daily_precipitation_probability_min,daily_wind_speed_10m_max,daily_wind_gusts_10m_max,daily_wind_direction_10m_dominant,daily_shortwave_radiation_sum,daily_et0_fao_evapotranspiration
172,St Croix Air National Guard Station,,17.706666666666667,-3.08,act,xlsx,,2026-03-07,3,93.2,74.8,83.6,84.5,67.6,76.0,2026-03-07T06:26,2026-03-07T18:20,42823.81,38991.59,7.2,7.8,0.0,0.0,0.0,0.0,0.0,0,0,0,19.4,30.2,34,18.84,7.88
172,St Croix Air National Guard Station,,17.706666666666667,-3.08,act,xlsx,,2026-03-08,3,98.9,77.1,86.9,93.6,70.8,80.4,2026-03-08T06:25,2026-03-08T18:20,42884.04,40038.13,6.1,7.3,0.2,0.0,0.2,0.0,2.0,0,0,0,17.7,27.4,46,22.55,7.99
172,St Croix Air National Guard Station,,17.706666666666667,-3.08,act,xlsx,,2026-03-09,3,98.0,77.5,86.4,91.0,70.1,79.6,2026-03-09T06:25,2026-03-09T18:20,42944.52,40200.07,6.6,7.3,0.1,0.0,0.1,0.0,1.0,0,0,0,21.6,32.4,59,22.17,9.2
173,Ämari Air Base,,59.26222222222222,24.21861111111111,act,xlsx,,2026-03-03,51,37.9,31.9,34.2,30.7,25.5,27.6,2026-03-03T07:14,2026-03-03T17:55,38494.36,0.0,1.0,2.15,1.1,1.1,0.0,0.0,5.0,25,8,0,19.8,45.0,209,1.03,0.2
173,Ämari Air Base,,59.26222222222222,24.21861111111111,act,xlsx,,2026-03-04,3,38.2,31.7,35.6,29.3,25.1,27.5,2026-03-04T07:11,2026-03-04T17:58,38808.12,32297.93,2.2,2.2,0.0,0.0,0.0,0.0,0.0,18,3,0,20.5,49.7,280,8.08,0.85
173,Ämari Air Base,,59.26222222222222,24.21861111111111,act,xlsx,,2026-03-05,3,40.4,29.6,35.0,34.4,24.5,28.9,2026-03-05T07:08,2026-03-05T18:00,39123.59,32679.76,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0,0,0,14.4,39.2,296,8.93,0.77
173,Ämari Air Base,,59.26222222222222,24.21861111111111,act,xlsx,,2026-03-06,3,46.8,28.0,35.3,38.0,21.0,27.8,2026-03-06T07:05,2026-03-06T18:03,39440.55,34098.98,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0,0,0,17.5,37.4,226,9.44,1.08
173,Ämari Air Base,,59.26222222222222,24.21861111111111,act,xlsx,,2026-03-07,3,41.6,29.1,33.7,34.7,21.8,26.7,2026-03-07T07:02,2026-03-07T18:05,39758.81,33956.05,2.1,2.35,0.0,0.0,0.0,0.0,0.0,8,3,0,14.3,29.2,297,9.89,0.92
173,Ämari Air Base,,59.26222222222222,24.21861111111111,act,xlsx,,2026-03-08,3,47.8,29.2,36.0,40.2,22.0,28.8,2026-03-08T06:59,2026-03-08T18:07,40078.18,35094.72,2.35,2.35,0.0,0.0,0.0,0.0,0.0,2,0,0,12.5,28.1,250,10.02,1.15
173,Ämari Air Base,,59.26222222222222,24.21861111111111,act,xlsx,,2026-03-09,0,47.9,30.6,36.6,40.6,23.8,29.3,2026-03-09T06:56,2026-03-09T18:10,40398.45,35617.62,2.4,2.4,0.0,0.0,0.0,0.0,0.0,2,1,0,14.4,33.5,234,9.88,1.08
174,Aviano Air Base,,46.03138888888889,12.596944444444444,act,xlsx,,2026-03-03,80,55.3,45.5,50.0,53.6,43.9,48.3,2026-03-03T06:44,2026-03-03T17:58,40409.88,14025.25,3.35,3.65,0.0,0.0,0.0,0.0,0.0,23,4,0,6.2,11.2,319,6.16,0.97
174,Aviano Air Base,,46.03138888888889,12.596944444444444,act,xlsx,,2026-03-04,45,57.1,44.3,50.0,54.2,41.8,47.8,2026-03-04T06:42,2026-03-04T17:59,40601.63,32576.05,3.7,3.75,0.0,0.0,0.0,0.0,0.0,3,0,0,7.4,14.4,186,9.68,1.38
174,Aviano Air Base,,46.03138888888889,12.596944444444444,act,xlsx,,2026-03-05,45,59.2,41.3,48.9,56.9,38.7,46.6,2026-03-05T06:41,2026-03-05T18:01,40794.64,30965.23,3.95,3.95,0.0,0.0,0.0,0.0,0.0,0,0,0,5.5,15.5,23,13.63,1.87
174,Aviano Air Base,,46.03138888888889,12.596944444444444,act,xlsx,,2026-03-06,1,60.9,42.4,50.7,57.5,37.4,46.8,2026-03-06T06:39,2026-03-06T18:02,40988.79,36948.71,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.4,15.8,312,14.75,2.21
174,Aviano Air Base,,46.03138888888889,12.596944444444444,act,xlsx,,2026-03-07,1,61.2,44.2,51.8,57.6,39.6,48.2,2026-03-07T06:37,2026-03-07T18:03,41183.91,36983.34,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7.3,18.7,305,14.66,2.22
174,Aviano Air Base,,46.03138888888889,12.596944444444444,act,xlsx,,2026-03-08,3,58.5,42.2,50.4,55.9,38.0,47.5,2026-03-08T06:35,2026-03-08T18:05,41379.9,36721.52,3.8,3.8,0.0,0.0,0.0,0.0,0.0,3,1,0,7.3,16.9,6,13.21,1.88
174,Aviano Air Base,,46.03138888888889,12.596944444444444,act,xlsx,,2026-03-09,3,60.7,46.5,52.4,53.9,41.0,47.6,2026-03-09T06:33,2026-03-09T18:06,41576.62,37905.51,3.85,3.85,0.0,0.0,0.0,0.0,0.0,9,3,0,15.3,32.8,50,15.5,2.57
175,Büchel Air Base,,50.17638888888889,7.057777777777778,act,xlsx,,2026-03-03,2,57.6,36.2,45.7,53.5,31.1,41.4,2026-03-03T07:10,2026-03-03T18:16,39929.84,35092.62,3.35,3.35,0.0,0.0,0.0,0.0,0.0,0,0,0,9.4,19.1,265,12.99,1.7
175,Büchel Air Base,,50.17638888888889,7.057777777777778,act,xlsx,,2026-03-04,1,57.1,39.6,46.6,53.3,35.7,42.6,2026-03-04T07:08,2026-03-04T18:18,40151.97,35196.02,3.4,3.4,0.0,0.0,0.0,0.0,0.0,0,0,0,10.4,17.6,93,12.86,1.73
175,Büchel Air Base,,50.17638888888889,7.057777777777778,act,xlsx,,2026-03-05,2,54.7,38.0,45.0,48.4,32.0,39.3,2026-03-05T07:06,2026-03-05T18:19,40375.52,35547.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0,0,0,14.8,27.4,104,13.98,1.83
175,Büchel Air Base,,50.17638888888889,7.057777777777778,act,xlsx,,2026-03-06,3,58.0,35.8,45.1,54.5,30.6,40.8,2026-03-06T07:04,2026-03-06T18:21,40600.31,35702.26,3.45,3.55,0.0,0.0,0.0,0.0,0.0,0,0,0,8.7,16.6,50,12.86,1.75
175,Büchel Air Base,,50.17638888888889,7.057777777777778,act,xlsx,,2026-03-07,3,57.6,37.3,45.9,52.5,31.6,40.8,2026-03-07T07:02,2026-03-07T18:23,40826.21,37249.79,3.25,3.6,0.0,0.0,0.0,0.0,0.0,0,0,0,9.8,21.6,33,13.82,1.96
175,Büchel Air Base,,50.17638888888889,7.057777777777778,act,xlsx,,2026-03-08,1,58.9,35.0,45.9,54.4,30.4,41.9,2026-03-08T07:00,2026-03-08T18:24,41053.05,37528.2,3.3,3.35,0.0,0.0,0.0,0.0,0.0,2,0,0,10.0,23.4,234,14.23,1.88
175,Büchel Air Base,,50.17638888888889,7.057777777777778,act,xlsx,,2026-03-09,2,57.5,38.5,46.3,52.6,33.7,41.9,2026-03-09T06:58,2026-03-09T18:26,41280.69,37788.39,3.5,3.5,0.0,0.0,0.0,0.0,0.0,8,3,0,12.8,34.6,238,14.17,1.79
176,Camp Darby,,43.63333333333333,10.316666666666666,act,xlsx,,2026-03-03,3,62.4,49.8,54.9,60.9,46.8,52.9,2026-03-03T06:51,2026-03-03T18:09,40657.91,33151.76,3.75,4.15,0.0,0.0,0.0,0.0,0.0,43,9,0,10.1,22.7,99,12.0,1.82
176,Camp Darby,,43.63333333333333,10.316666666666666,act,xlsx,,2026-03-04,3,60.3,49.8,53.9,58.4,46.3,51.6,2026-03-04T06:50,2026-03-04T18:10,40834.08,13983.39,2.55,4.25,0.0,0.0,0.0,0.0,0.0,15,3,0,9.3,20.2,100,8.06,1.37
176,Camp Darby,,43.63333333333333,10.316666666666666,act,xlsx,,2026-03-05,3,65.9,47.9,55.7,62.6,44.4,52.5,2026-03-05T06:48,2026-03-05T18:11,41011.44,35677.64,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0,0,0,15.3,34.7,97,14.87,2.46
176,Camp Darby,,43.63333333333333,10.316666666666666,act,xlsx,,2026-03-06,3,65.7,50.6,56.2,64.6,45.7,53.2,2026-03-06T06:46,2026-03-06T18:13,41189.85,37776.49,4.1,4.35,0.0,0.0,0.0,0.0,0.0,3,1,0,16.2,33.8,88,14.71,2.41
176,Camp Darby,,43.63333333333333,10.316666666666666,act,xlsx,,2026-03-07,45,63.9,48.0,55.0,61.7,43.3,52.0,2026-03-07T06:44,2026-03-07T18:14,41369.19,38364.62,4.1,4.45,0.0,0.0,0.0,0.0,0.0,0,0,0,10.1,23.0,102,16.0,2.49
176,Camp Darby,,43.63333333333333,10.316666666666666,act,xlsx,,2026-03-08,45,62.0,46.8,53.8,61.1,44.2,52.4,2026-03-08T06:43,2026-03-08T18:15,41549.33,35476.53,4.2,4.2,0.0,0.0,0.0,0.0,0.0,9,4,0,8.0,16.2,124,13.89,2.05
176,Camp Darby,,43.63333333333333,10.316666666666666,act,xlsx,,2026-03-09,45,64.4,46.6,54.6,58.3,44.2,50.8,2026-03-09T06:41,2026-03-09T18:17,41730.15,36791.6,4.25,4.25,0.0,0.0,0.0,0.0,0.0,11,10,8,17.2,33.5,82,15.63,2.69
177,Camp Lemonnier,,11.543611111111112,43.14861111111111,act,xlsx,,2026-03-03,3,89.6,74.0,79.7,94.0,81.9,85.7,2026-03-03T06:21,2026-03-03T18:17,42947.61,37668.8,8.3,8.3,0.0,0.0,0.0,0.0,0.0,0,0,0,19.4,31.7,71,20.71,4.78
177,Camp Lemonnier,,11.543611111111112,43.14861111111111,act,xlsx,,2026-03-04,3,90.8,74.1,80.4,95.1,81.8,86.2,2026-03-04T06:21,2026-03-04T18:17,42984.8,38195.25,7.6,8.3,0.2,0.0,0.2,0.0,2.0,28,8,0,22.5,38.2,80,17.84,4.45
177,Camp Lemonnier,,11.543611111111112,43.14861111111111,act,xlsx,,2026-03-05,3,85.4,75.0,78.5,87.7,80.2,82.4,2026-03-05T06:20,2026-03-05T18:17,43022.28,37682.82,6.95,8.3,0.0,0.0,0.0,0.0,0.0,13,4,0,27.2,45.4,77,17.32,4.15
177,Camp Lemonnier,,11.543611111111112,43.14861111111111,act,xlsx,,2026-03-06,80,85.2,73.9,78.1,85.9,79.8,81.5,2026-03-06T06:19,2026-03-06T18:17,43060.01,39426.7,7.2,8.35,0.2,0.0,0.2,0.0,1.0,0,0,0,28.8,48.2,83,18.81,4.46
177,Camp Lemonnier,,11.543611111111112,43.14861111111111,act,xlsx,,2026-03-07,2,87.6,71.6,78.0,88.3,77.9,81.4,2026-03-07T06:19,2026-03-07T18:17,43097.98,40756.29,8.25,8.4,0.0,0.0,0.0,0.0,0.0,3,1,0,26.6,44.3,85,24.15,5.5
177,Camp Lemonnier,,11.543611111111112,43.14861111111111,act,xlsx,,2026-03-08,2,87.2,70.8,77.5,88.2,77.2,81.1,2026-03-08T06:18,2026-03-08T18:17,43136.14,40811.75,7.85,7.85,0.0,0.0,0.0,0.0,0.0,0,0,0,23.3,39.2,84,23.56,5.27
177,Camp Lemonnier,,11.543611111111112,43.14861111111111,act,xlsx,,2026-03-09,2,87.1,72.6,78.4,89.8,79.9,83.5,2026-03-09T06:18,2026-03-09T18:17,43174.48,40827.3,6.5,7.9,0.0,0.0,0.0,0.0,0.0,0,0,0,25.4,42.1,77,19.65,4.4
178,Camp Simba,,-2.165555555555556,8.681388888888888,act,xlsx,,2026-03-03,96,83.2,80.3,81.8,92.9,88.8,90.5,2026-03-03T06:33,2026-03-03T18:41,43723.5,35186.71,8.9,9.6,17.8,0.0,17.8,0.0,16.0,78,42,10,18.6,25.6,193,20.14,4.07
178,Camp Simba,,-2.165555555555556,8.681388888888888,act,xlsx,,2026-03-04,80,83.2,82.5,82.8,93.8,91.2,91.9,2026-03-04T06:32,2026-03-04T18:41,43716.35,38110.86,5.95,9.65,2.6,0.0,2.5,0.0,8.0,43,19,0,12.8,18.0,186,19.12,4.03
178,Camp Simba,,-2.165555555555556,8.681388888888888,act,xlsx,,2026-03-05,95,83.8,81.2,82.8,95.9,90.8,92.6,2026-03-05T06:32,2026-03-05T18:41,43709.16,34888.88,9.15,9.65,6.9,0.0,6.9,0.0,5.0,35,22,8,13.2,18.0,172,22.62,4.68
178,Camp Simba,,-2.165555555555556,8.681388888888888,act,xlsx,,2026-03-06,95,83.7,81.6,82.6,93.4,89.5,91.5,2026-03-06T06:32,2026-03-06T18:40,43701.95,39814.76,9.65,9.65,3.9,0.0,3.7,0.0,9.0,28,12,4,19.1,25.6,162,23.48,4.7
178,Camp Simba,,-2.165555555555556,8.681388888888888,act,xlsx,,2026-03-07,95,84.1,81.4,82.8,94.2,89.1,91.1,2026-03-07T06:32,2026-03-07T18:40,43694.72,34446.51,9.6,9.65,5.9,0.0,5.9,0.0,4.0,75,41,9,20.2,26.6,156,22.06,4.71
178,Camp Simba,,-2.165555555555556,8.681388888888888,act,xlsx,,2026-03-08,95,84.0,82.0,82.9,92.9,89.1,90.9,2026-03-08T06:32,2026-03-08T18:40,43687.47,36692.75,9.05,9.1,9.6,0.0,9.6,0.0,21.0,70,53,23,19.7,27.7,157,19.86,4.28
178,Camp Simba,,-2.165555555555556,8.681388888888888,act,xlsx,,2026-03-09,96,83.5,80.9,82.2,92.5,89.0,90.7,2026-03-09T06:32,2026-03-09T18:40,43680.21,30401.95,4.8,9.05,25.3,0.0,25.3,0.0,12.0,83,74,64,22.1,29.2,172,15.53,3.39
179,Câmpia Turzii (71st Air Base),,46.50333333333333,23.885277777777777,act,xlsx,,2026-03-03,45,55.9,28.7,40.5,50.6,23.9,35.6,2026-03-03T07:00,2026-03-03T18:12,40351.89,35011.22,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0,0,0,8.8,18.0,312,13.17,1.84
179,Câmpia Turzii (71st Air Base),,46.50333333333333,23.885277777777777,act,xlsx,,2026-03-04,45,56.2,29.9,41.8,52.0,25.3,37.5,2026-03-04T06:58,2026-03-04T18:14,40546.72,35346.51,3.75,3.75,0.0,0.0,0.0,0.0,0.0,0,0,0,3.7,10.4,302,13.78,1.77
179,Câmpia Turzii (71st Air Base),,46.50333333333333,23.885277777777777,act,xlsx,,2026-03-05,3,56.9,32.6,44.0,51.0,28.2,39.2,2026-03-05T06:56,2026-03-05T18:15,40742.85,35179.43,3.6,3.65,0.0,0.0,0.0,0.0,0.0,8,1,0,15.2,28.8,327,11.51,1.81
179,Câmpia Turzii (71st Air Base),,46.50333333333333,23.885277777777777,act,xlsx,,2026-03-06,1,54.8,30.6,42.1,46.4,25.6,36.1,2026-03-06T06:54,2026-03-06T18:16,40940.12,36783.52,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0,0,0,14.2,28.1,338,14.77,2.15
179,Câmpia Turzii (71st Air Base),,46.50333333333333,23.885277777777777,act,xlsx,,2026-03-07,1,54.0,29.8,40.5,48.1,24.8,35.4,2026-03-07T06:52,2026-03-07T18:18,41138.39,37040.24,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8.7,16.9,341,14.62,1.89
179,Câmpia Turzii (71st Air Base),,46.50333333333333,23.885277777777777,act,xlsx,,2026-03-08,45,52.7,28.0,39.9,46.8,23.1,34.6,2026-03-08T06:50,2026-03-08T18:19,41337.55,36996.49,3.8,3.8,0.0,0.0,0.0,0.0,0.0,2,0,0,7.4,14.4,351,13.14,1.76
179,Câmpia Turzii (71st Air Base),,46.50333333333333,23.885277777777777,act,xlsx,,2026-03-09,1,53.5,34.2,43.5,47.6,28.5,37.6,2026-03-09T06:48,2026-03-09T18:21,41537.43,38289.91,3.95,3.95,0.0,0.0,0.0,0.0,0.0,3,2,0,9.3,18.4,53,15.33,2.14
180,Chabelley Airfield,,11.516666666666667,43.06666666666667,act,xlsx,,2026-03-03,3,88.7,73.1,78.9,92.8,80.6,84.4,2026-03-03T06:21,2026-03-03T18:17,42947.61,37668.8,8.3,8.3,0.0,0.0,0.0,0.0,0.0,0,0,0,19.4,31.7,71,20.71,4.73
180,Chabelley Airfield,,11.516666666666667,43.06666666666667,act,xlsx,,2026-03-04,3,90.0,73.2,79.5,93.8,80.5,84.9,2026-03-04T06:21,2026-03-04T18:17,42984.8,38195.25,7.6,8.3,0.2,0.0,0.2,0.0,2.0,28,8,0,22.5,38.2,80,17.84,4.41
180,Chabelley Airfield,,11.516666666666667,43.06666666666667,act,xlsx,,2026-03-05,3,84.6,74.1,77.6,86.5,78.9,81.2,2026-03-05T06:20,2026-03-05T18:17,43022.28,37682.82,6.95,8.3,0.0,0.0,0.0,0.0,0.0,13,4,0,27.2,45.4,77,17.32,4.09
180,Chabelley Airfield,,11.516666666666667,43.06666666666667,act,xlsx,,2026-03-06,80,84.4,73.0,77.3,84.6,78.4,80.3,2026-03-06T06:19,2026-03-06T18:17,43060.01,39426.7,7.2,8.35,0.2,0.0,0.2,0.0,1.0,0,0,0,28.8,48.2,83,18.81,4.4
180,Chabelley Airfield,,11.516666666666667,43.06666666666667,act,xlsx,,2026-03-07,2,86.7,70.7,77.2,87.1,76.6,80.1,2026-03-07T06:19,2026-03-07T18:17,43097.98,40756.29,8.25,8.4,0.0,0.0,0.0,0.0,0.0,3,1,0,26.6,44.3,85,24.15,5.43
180,Chabelley Airfield,,11.516666666666667,43.06666666666667,act,xlsx,,2026-03-08,2,86.4,70.0,76.7,87.0,75.9,79.9,2026-03-08T06:18,2026-03-08T18:17,43136.14,40811.75,7.85,7.85,0.0,0.0,0.0,0.0,0.0,0,0,0,23.3,39.2,84,23.56,5.21
180,Chabelley Airfield,,11.516666666666667,43.06666666666667,act,xlsx,,2026-03-09,2,86.3,71.7,77.5,88.5,78.6,82.2,2026-03-09T06:18,2026-03-09T18:17,43174.48,40827.3,6.5,7.9,0.0,0.0,0.0,0.0,0.0,0,0,0,25.4,42.1,77,19.65,4.35
181,Chièvres Air Base,,50.58583333333333,58.06388888888888,act,xlsx,,2026-03-03,3,28.8,23.0,25.8,18.4,15.2,16.4,2026-03-03T07:47,2026-03-03T18:51,39842.67,5108.04,4.35,4.7,0.0,0.0,0.0,0.0,0.0,8,2,0,24.7,36.4,210,8.91,0.57
181,Chièvres Air Base,,50.58583333333333,58.06388888888888,act,xlsx,,2026-03-04,85,30.3,28.5,29.6,19.0,17.0,18.2,2026-03-04T07:45,2026-03-04T18:53,40067.71,22071.38,4.15,4.65,3.6,0.0,0.0,2.45,10.0,93,38,8,31.2,47.2,220,9.45,0.54
181,Chièvres Air Base,,50.58583333333333,58.06388888888888,act,xlsx,,2026-03-05,71,28.2,22.0,24.5,16.9,12.3,14.1,2026-03-05T07:43,2026-03-05T18:55,40294.21,14572.84,4.55,4.85,1.2,0.0,0.0,0.77,10.0,48,19,0,26.0,39.2,249,9.12,0.49
181,Chièvres Air Base,,50.58583333333333,58.06388888888888,act,xlsx,,2026-03-06,85,31.1,22.0,26.4,21.5,12.7,16.7,2026-03-06T07:41,2026-03-06T18:56,40522.0,0.0,3.7,4.85,5.4,0.0,0.0,3.57,19.0,80,62,12,24.6,35.3,207,6.64,0.39
181,Chièvres Air Base,,50.58583333333333,58.06388888888888,act,xlsx,,2026-03-07,77,28.0,22.7,25.5,18.2,13.7,15.8,2026-03-07T07:39,2026-03-07T18:58,40750.93,16095.96,3.55,4.75,0.0,0.0,0.0,0.0,0.0,56,25,15,23.4,35.3,260,9.51,0.51
181,Chièvres Air Base,,50.58583333333333,58.06388888888888,act,xlsx,,2026-03-08,71,25.1,21.2,23.3,13.8,10.0,11.2,2026-03-08T07:36,2026-03-08T19:00,40980.83,11107.4,4.35,4.6,0.9,0.0,0.0,0.63,9.0,29,20,12,31.7,47.5,244,9.09,0.45
181,Chièvres Air Base,,50.58583333333333,58.06388888888888,act,xlsx,,2026-03-09,85,26.2,8.8,20.2,15.4,-1.4,9.6,2026-03-09T07:34,2026-03-09T19:01,41211.56,23577.45,4.6,4.65,1.2,0.0,0.0,0.42,3.0,30,27,23,29.6,45.4,221,10.53,0.54
182,Einsiedlerhof Air Station,,49.42833333333333,7.1175,act,xlsx,,2026-03-03,3,59.2,35.6,45.7,57.5,30.2,42.5,2026-03-03T07:09,2026-03-03T18:17,40021.32,35154.34,3.25,3.25,0.0,0.0,0.0,0.0,0.0,0,0,0,7.9,11.5,18,13.2,1.74
182,Einsiedlerhof Air Station,,49.42833333333333,7.1175,act,xlsx,,2026-03-04,3,57.9,36.3,45.3,54.1,31.7,41.3,2026-03-04T07:07,2026-03-04T18:18,40237.63,35322.04,3.35,3.35,0.0,0.0,0.0,0.0,0.0,0,0,0,9.7,17.6,55,13.6,1.8
182,Einsiedlerhof Air Station,,49.42833333333333,7.1175,act,xlsx,,2026-03-05,2,58.5,36.1,45.0,54.0,30.2,40.0,2026-03-05T07:05,2026-03-05T18:20,40455.33,35752.95,3.45,3.45,0.0,0.0,0.0,0.0,0.0,0,0,0,11.9,25.2,67,14.34,1.85
182,Einsiedlerhof Air Station,,49.42833333333333,7.1175,act,xlsx,,2026-03-06,3,58.7,39.7,47.2,54.5,33.2,42.0,2026-03-06T07:03,2026-03-06T18:21,40674.27,36330.2,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0,0,0,13.3,24.5,58,13.15,1.87
182,Einsiedlerhof Air Station,,49.42833333333333,7.1175,act,xlsx,,2026-03-07,3,59.2,40.7,48.4,53.3,34.0,42.4,2026-03-07T07:01,2026-03-07T18:23,40894.29,37580.97,2.95,3.5,0.0,0.0,0.0,0.0,0.0,0,0,0,14.0,31.3,58,14.51,2.18
182,Einsiedlerhof Air Station,,49.42833333333333,7.1175,act,xlsx,,2026-03-08,2,59.7,36.0,47.4,56.6,31.1,44.1,2026-03-08T06:59,2026-03-08T18:25,41115.23,37694.34,3.3,3.3,0.0,0.0,0.0,0.0,0.0,2,0,0,8.6,21.6,108,14.07,1.84
182,Einsiedlerhof Air Station,,49.42833333333333,7.1175,act,xlsx,,2026-03-09,3,59.1,40.5,48.7,55.5,35.6,45.2,2026-03-09T06:57,2026-03-09T18:26,41336.96,37851.86,3.4,3.4,0.0,0.0,0.0,0.0,0.0,20,6,0,9.2,28.8,199,14.12,1.84
183,Ghedi Air Base,,45.43111111111111,57.17111111111111,act,xlsx,,2026-03-03,3,42.9,28.7,35.0,35.2,22.8,28.3,2026-03-03T07:46,2026-03-03T19:00,40442.89,24153.37,4.35,4.35,0.0,0.0,0.0,0.0,0.0,5,0,0,12.3,21.6,202,10.77,1.25
183,Ghedi Air Base,,45.43111111111111,57.17111111111111,act,xlsx,,2026-03-04,61,45.6,32.4,38.2,38.4,24.9,31.1,2026-03-04T07:44,2026-03-04T19:01,40630.38,30099.41,3.1,4.25,0.2,0.2,0.0,0.0,2.0,25,6,0,17.9,28.1,218,10.65,1.21
183,Ghedi Air Base,,45.43111111111111,57.17111111111111,act,xlsx,,2026-03-05,61,43.6,33.1,38.1,34.9,27.2,31.6,2026-03-05T07:42,2026-03-05T19:02,40819.13,34244.29,4.2,4.35,0.8,0.8,0.0,0.0,3.0,30,7,0,19.5,31.0,268,13.78,1.46
183,Ghedi Air Base,,45.43111111111111,57.17111111111111,act,xlsx,,2026-03-06,80,50.8,33.3,40.6,44.3,26.3,34.8,2026-03-06T07:40,2026-03-06T19:04,41009.02,13912.09,3.65,4.4,1.6,0.7,0.9,0.0,8.0,23,12,0,15.7,27.0,177,8.03,1.13
183,Ghedi Air Base,,45.43111111111111,57.17111111111111,act,xlsx,,2026-03-07,3,47.4,35.9,41.5,41.6,30.6,36.3,2026-03-07T07:38,2026-03-07T19:05,41199.91,10128.77,2.9,4.45,0.3,0.3,0.0,0.0,3.0,33,27,10,10.2,17.6,284,9.04,1.19
183,Ghedi Air Base,,45.43111111111111,57.17111111111111,act,xlsx,,2026-03-08,3,45.5,30.2,36.6,36.9,24.2,29.7,2026-03-08T07:37,2026-03-08T19:07,41391.66,30819.16,4.15,4.15,0.0,0.0,0.0,0.0,0.0,7,3,0,21.0,34.0,254,12.74,1.34
183,Ghedi Air Base,,45.43111111111111,57.17111111111111,act,xlsx,,2026-03-09,3,44.1,28.9,36.2,36.3,23.0,29.4,2026-03-09T07:35,2026-03-09T19:08,41584.14,35501.29,3.8,4.2,0.0,0.0,0.0,0.0,0.0,22,13,5,13.0,20.5,246,13.46,1.52
184,Incirlik Air Base,,37.00194444444445,35.42583333333333,act,xlsx,,2026-03-03,3,64.9,39.8,51.8,61.2,34.0,46.5,2026-03-03T07:06,2026-03-03T18:33,41245.48,37610.32,5.1,5.1,0.0,0.0,0.0,0.0,0.0,0,0,0,15.7,27.4,65,18.8,3.29
184,Incirlik Air Base,,37.00194444444445,35.42583333333333,act,xlsx,,2026-03-04,3,64.2,45.4,53.7,57.5,39.3,46.7,2026-03-04T07:05,2026-03-04T18:34,41384.32,37075.35,5.05,5.05,0.0,0.0,0.0,0.0,0.0,5,1,0,40.2,76.3,16,18.04,3.68
184,Incirlik Air Base,,37.00194444444445,35.42583333333333,act,xlsx,,2026-03-05,3,64.0,43.2,52.6,59.8,36.5,47.0,2026-03-05T07:03,2026-03-05T18:35,41524.14,37874.1,5.15,5.15,0.0,0.0,0.0,0.0,0.0,0,0,0,14.5,27.4,26,19.46,3.53
184,Incirlik Air Base,,37.00194444444445,35.42583333333333,act,xlsx,,2026-03-06,80,58.1,44.2,51.2,56.2,39.9,47.8,2026-03-06T07:02,2026-03-06T18:36,41664.84,20542.68,4.0,4.95,4.2,0.0,4.2,0.0,8.0,23,9,0,11.4,23.8,63,9.41,1.57
184,Incirlik Air Base,,37.00194444444445,35.42583333333333,act,xlsx,,2026-03-07,45,61.2,43.6,52.5,58.4,40.0,47.4,2026-03-07T07:00,2026-03-07T18:37,41806.3,38171.42,4.7,5.25,0.0,0.0,0.0,0.0,0.0,18,7,0,27.7,49.3,20,16.23,3.24
184,Incirlik Air Base,,37.00194444444445,35.42583333333333,act,xlsx,,2026-03-08,2,62.4,45.3,52.7,54.1,37.7,44.5,2026-03-08T06:59,2026-03-08T18:38,41948.44,38935.2,4.95,4.95,0.0,0.0,0.0,0.0,0.0,7,3,0,18.5,34.7,351,20.18,4.3
184,Incirlik Air Base,,37.00194444444445,35.42583333333333,act,xlsx,,2026-03-09,0,62.0,39.8,50.0,59.0,32.9,44.3,2026-03-09T06:57,2026-03-09T18:39,42091.14,39065.94,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5,5,4,15.1,27.4,14,20.45,3.42
185,Izmir Air Station,,38.4575,27.17027777777778,act,xlsx,,2026-03-03,45,64.3,39.6,50.5,60.5,35.1,47.1,2026-03-03T07:40,2026-03-03T19:05,41124.27,37441.27,4.9,5.05,0.0,0.0,0.0,0.0,0.0,0,0,0,10.7,21.6,331,15.59,2.43
