base_name,date,cluster_id,latitude,longitude,daily_weather_code,daily_temperature_2m_max,daily_temperature_2m_min,daily_temperature_2m_mean,daily_apparent_temperature_max,daily_apparent_temperature_min,daily_apparent_temperature_mean,daily_daylight_duration,daily_sunshine_duration,daily_precipitation_sum,daily_rain_sum,daily_snowfall_sum,daily_precipitation_hours,daily_wind_speed_10m_max,daily_wind_gusts_10m_max,daily_wind_direction_10m_dominant,daily_shortwave_radiation_sum,daily_et0_fao_evapotranspiration,daily_relative_humidity_2m_max,daily_relative_humidity_2m_min,daily_surface_pressure_max,daily_surface_pressure_min,daily_cloud_cover_mean,daily_wind_speed_10m_mean,daily_wind_gusts_10m_mean
Goodfellow Air Force Base,2025-03-29,2,31.42944444444445,-100.39888888888888,3.0,77.55532836914062,49.513099670410156,62.77925491333008,68.99478912353516,41.955352783203125,55.8169059753418,44739.9453125,39293.48046875,0.0012289425799283304,0.02435670526699171,0.0,-0.020552989095449448,26.68927764892578,47.294593811035156,262.34179861861685,23.247539520263672,6.4483232498168945,50.17736053466797,13.502930641174316,955.642333984375,948.995849609375,32.52683639526367,16.88359260559082,33.63703918457031
Grand Forks Air Force Base,2025-03-23,1,47.96111111111112,-97.40111111111112,3.0,50.80689239501953,25.428133010864258,37.2716064453125,41.837242126464844,17.327146530151367,27.07039451599121,44403.05078125,36924.3046875,0.0,0.013759677484667065,2.5274853385880773e-05,-0.04743281751871109,24.763286590576172,44.77471923828125,122.86346831988595,19.0757999420166,2.73626446723938,70.28337860107422,31.236934661865234,978.7130126953125,969.6866455078125,45.42507553100586,15.365457534790039,30.5197811126709
Grand Forks Air Force Base,2025-03-24,1,47.96111111111112,-97.40111111111112,3.0,58.113792419433594,32.34978485107422,45.49919128417969,50.81526565551758,24.239927291870117,36.386837005615234,44490.87890625,37642.30859375,0.010758042279832907,0.036493787547144135,0.0,0.045093778520822525,26.684242248535156,52.12959289550781,120.06663067522953,19.67410659790039,3.221193552017212,73.55084228515625,32.35573959350586,975.9768676757812,965.531982421875,47.15043258666992,16.64949607849121,35.35746383666992
Grand Forks Air Force Base,2025-03-25,1,47.96111111111112,-97.40111111111112,3.0,60.44862747192383,37.22352600097656,49.75885772705078,53.23012924194336,29.635284423828125,40.972068786621094,44606.546875,37052.96484375,0.004961136631127674,0.06700553175547502,0.013917148207314885,0.14147061109542847,26.48073387145996,56.25508499145508,120.58222307945793,19.72598648071289,3.5945487022399902,74.33195495605469,32.08235549926758,974.4070434570312,962.7449340820312,45.673492431640625,16.61879539489746,36.431575775146484
Grand Forks Air Force Base,2025-03-26,1,47.96111111111112,-97.40111111111112,3.0,60.499507904052734,38.82368469238281,50.83340072631836,53.086753845214844,33.18079376220703,41.28740310668945,44792.41796875,37071.70703125,0.018899620955761535,0.03447024371272491,0.0,0.08027661591768265,26.292808532714844,55.91569519042969,120.58222307945793,19.68760871887207,3.875035524368286,74.27181243896484,31.70327377319336,973.1107177734375,961.8866577148438,45.38365936279297,16.095064163208008,36.46413040161133
Grand Forks Air Force Base,2025-03-27,1,47.96111111111112,-97.40111111111112,3.0,61.23302459716797,38.605613708496094,50.63983917236328,53.0772819519043,33.50667953491211,41.21050262451172,44878.63671875,36616.00390625,0.01605974927943081,0.036509120645593474,0.0,0.08398962020874023,26.01588249206543,55.179080963134766,120.92724859576069,19.81588363647461,4.165590286254883,73.29396057128906,30.572113037109375,972.7654418945312,960.5643310546875,44.05046844482422,16.225534439086914,35.864280700683594
Grand Forks Air Force Base,2025-03-28,1,47.96111111111112,-97.40111111111112,3.0,61.888423919677734,38.8419075012207,51.09517288208008,54.02025604248047,34.37361526489258,41.491119384765625,45008.97265625,36460.58203125,0.016294523710493225,0.04061156387791347,0.0,0.05120011419057846,27.411298751831055,57.22166442871094,119.02396569564195,19.707626342773438,4.405985355377197,70.24761962890625,30.340768814086914,970.3568725585938,960.281494140625,41.38625717163086,16.730833053588867,36.75727462768555
Grand Forks Air Force Base,2025-03-29,1,47.96111111111112,-97.40111111111112,3.0,61.67805862426758,38.46580505371094,50.917625427246094,53.310150146484375,33.54069519042969,43.06722640991211,45156.5390625,36180.1953125,0.024964648811536216,0.058532021776014166,0.0,0.07981684803962708,27.38501739501953,57.29631805419922,117.89762339969836,19.915109634399414,4.664161205291748,67.82987213134766,29.728376388549805,969.20654296875,959.58544921875,43.858001708984375,16.893924713134766,36.97038650512695
Hanscom Air Force Base,2025-03-23,1,42.47,-71.28916666666666,3.0,59.04057312011719,36.267356872558594,47.13565444946289,51.310630798339844,27.88576316833496,38.16689682006836,44211.1171875,38797.54296875,0.0,0.0011107150615576058,0.0,0.17947694659233093,18.09813690185547,43.511558532714844,270.19325391590735,21.018503189086914,3.686809778213501,69.58450317382812,31.585092544555664,1008.166748046875,1001.6554565429688,37.605003356933594,12.029252052307129,26.998661041259766
Hanscom Air Force Base,2025-03-24,1,42.47,-71.28916666666666,3.0,63.15357971191406,36.59104537963867,48.48661804199219,55.4868049621582,29.22002410888672,40.9155387878418,44342.0234375,39289.33203125,0.0,0.01657944629945018,0.0,0.018130935728549957,16.31833839416504,37.915191650390625,270.3736388931204,21.39518165588379,3.8807828426361084,74.923095703125,34.93506622314453,1010.6083374023438,1004.5894775390625,43.07323455810547,10.804388046264648,24.30765151977539
Hanscom Air Force Base,2025-03-25,1,42.47,-71.28916666666666,3.0,64.7754898071289,38.73725509643555,52.250579833984375,59.45332336425781,33.91714096069336,45.85197830200195,44448.94140625,38649.625,0.03525484653022397,0.008668831043501751,0.0,-0.004853574093431234,17.38195037841797,38.511009216308594,272.4945297314483,21.37605857849121,3.999840497970581,78.07762145996094,33.120784759521484,1010.6891479492188,1005.0023803710938,43.00620651245117,11.836987495422363,24.983064651489258
Hanscom Air Force Base,2025-03-26,1,42.47,-71.28916666666666,3.0,67.1456527709961,41.23755645751953,54.081817626953125,61.156280517578125,36.37590789794922,47.89841842651367,44593.87890625,38087.421875,0.03693961339180373,0.0011784452807875117,0.0,0.06216035783290863,18.346403121948242,38.71989822387695,286.92703403238204,21.230253219604492,4.059934616088867,79.4105224609375,32.427940368652344,1011.0679321289062,1005.4263916015625,42.40020751953125,12.436565399169922,26.637826919555664
Hanscom Air Force Base,2025-03-27,1,42.47,-71.28916666666666,3.0,67.77105712890625,42.544517517089844,54.64253616333008,62.737754821777344,36.610565185546875,49.0338134765625,44697.3671875,38120.6796875,0.0,0.007271649961671925,0.0,-0.018847547471523285,16.650169372558594,37.55175018310547,288.8884069157958,21.098352432250977,4.247315406799316,78.7568588256836,32.744102478027344,1010.6865234375,1005.6849365234375,42.30899429321289,10.787908554077148,23.590225219726562
Hanscom Air Force Base,2025-03-28,1,42.47,-71.28916666666666,3.0,68.1630630493164,43.74409484863281,56.51911163330078,62.92654037475586,39.476318359375,51.597618103027344,44776.18359375,37060.46875,0.0,0.011525419672259427,0.0,0.10940325260162354,17.066444396972656,36.94589614868164,274.8973178452468,20.785266876220703,4.287458419799805,79.6637954711914,30.991825103759766,1009.9608764648438,1005.4302368164062,42.7520637512207,10.834317207336426,23.767911911010742
Hanscom Air Force Base,2025-03-29,1,42.47,-71.28916666666666,3.0,67.46315002441406,45.4700927734375,56.73019027709961,62.74592590332031,40.40706253051758,51.805267333984375,44894.9765625,37697.6953125,0.0,0.02703706809104382,0.0,0.04854780063033104,19.27683448791504,39.74738693237305,287.1276723707503,20.462799072265625,4.416391849517822,74.63394165039062,31.941299438476562,1009.7664184570312,1004.6568603515625,43.45204544067383,12.659461975097656,25.41691017150879
Hill Air Force Base,2025-03-23,1,41.12388888888889,-111.97277777777778,3.0,57.986515045166016,33.80508804321289,45.51987838745117,49.54486083984375,27.803665161132812,38.79883575439453,44229.6015625,37247.04296875,0.0017893366661578768,0.029684372204624956,0.01978012080740784,0.06505389511585236,19.66989517211914,47.08354949951172,241.19073584985506,20.404560089111328,3.1172852516174316,87.36933898925781,36.029659271240234,859.5382690429688,850.9575805664062,50.45152282714844,12.72128963470459,29.76593017578125
Hill Air Force Base,2025-03-24,1,41.12388888888889,-111.97277777777778,3.0,59.762516021728516,35.79670333862305,48.090675354003906,53.22908401489258,27.808597564697266,40.05495071411133,44348.34765625,39733.08203125,0.0,0.0,0.019394236767586906,0.4181230962276459,20.045989990234375,43.579654693603516,269.3132342826574,21.225997924804688,3.7003674507141113,82.41259765625,35.879669189453125,862.7548217773438,852.3967895507812,43.78851318359375,12.689308166503906,28.245424270629883
Hill Air Force Base,2025-03-25,1,41.12388888888889,-111.97277777777778,3.0,62.50631332397461,36.399044036865234,50.560482025146484,56.14799118041992,29.98419952392578,42.41901397705078,44446.1875,40342.26953125,0.0,0.0,0.01949563041707961,0.12259519100189209,20.05071449279785,40.559261322021484,272.224581655353,21.416629791259766,3.926743507385254,79.97898864746094,34.95018005371094,867.9063110351562,857.0816040039062,38.76066207885742,12.376797676086426,26.023550033569336
Hill Air Force Base,2025-03-26,1,41.12388888888889,-111.97277777777778,3.0,63.06615447998047,38.37697982788086,52.33073425292969,57.86634063720703,31.511384963989258,44.14451599121094,44592.96484375,39965.80859375,0.0,0.0,0.009284290270095119,0.08576729148626328,21.450632095336914,40.45088195800781,286.30261849567955,21.53767967224121,4.121779441833496,79.41620635986328,32.78132629394531,871.4894409179688,860.1537475585938,39.4918212890625,13.770853996276855,27.789518356323242
Hill Air Force Base,2025-03-27,1,41.12388888888889,-111.97277777777778,3.0,63.589820861816406,38.931495666503906,53.28636169433594,58.640960693359375,32.82717514038086,46.1655387878418,44700.8984375,39646.64453125,0.0008158999931271595,0.0,0.018572368681584312,0.11811535805463791,20.371862411499023,39.0875129699707,283.7288123848721,21.295085906982422,4.275084018707275,77.65438079833984,31.139177322387695,874.599853515625,863.1688842773438,42.091163635253906,12.577207565307617,26.596641540527344
